Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Rock},,Sandstorm,0,0,{Sandy},,,False,{Rock}Sandstorm{0}{Sandy},Sandstorm,aeaeae,すなあらし,{Rock}すなあらし{0}{Sandy},Tempête de Sable,{Rock}Tempête de Sable{0}{Sandy},Sandsturm,{Rock}Sandsturm{0}{Sandy},Terrempesta,{Rock}Terrempesta{0}{Sandy},Tormenta Arena,{Rock}Tormenta Arena{0}{Sandy},모래바람,{Rock}모래바람{0}{Sandy},沙暴,{Rock}沙暴{0}{Sandy}
{Rock},,Stealth Rock,0,0,{Stealth Rock},,,False,{Rock}Stealth Rock{0}{Stealth Rock},Stealth Rock,aeaeae,ステルスロック,{Rock}ステルスロック{0}{Stealth Rock},Piège de Roc,{Rock}Piège de Roc{0}{Stealth Rock},Tarnsteine,{Rock}Tarnsteine{0}{Stealth Rock},Levitoroccia,{Rock}Levitoroccia{0}{Stealth Rock},Trampa Rocas,{Rock}Trampa Rocas{0}{Stealth Rock},스텔스록,{Rock}스텔스록{0}{Stealth Rock},隱形岩 / 隐形岩,{Rock}隱形岩 / 隐形岩{0}{Stealth Rock}
{Rock},,Wide Guard,0,0,{W Prot 1},,,False,{Rock}Wide Guard{0}{W Prot 1},Wide Guard,aeaeae,ワイドガード,{Rock}ワイドガード{0}{W Prot 1},Garde Large,{Rock}Garde Large{0}{W Prot 1},Rundumschutz,{Rock}Rundumschutz{0}{W Prot 1},Bodyguard,{Rock}Bodyguard{0}{W Prot 1},Vasta Guardia,{Rock}Vasta Guardia{0}{W Prot 1},와이드가드,{Rock}와이드가드{0}{W Prot 1},廣域防守 / 广域防守,{Rock}廣域防守 / 广域防守{0}{W Prot 1}
{Steel},,Autotomize,0,0,{W Priority},,,False,{Steel}Autotomize{0}{W Priority},Autotomize,979e9a,ボディパージ,{Steel}ボディパージ{0}{W Priority},Allègement,{Steel}Allègement{0}{W Priority},Autotomie,{Steel}Autotomie{0}{W Priority},Sganciapesi,{Steel}Sganciapesi{0}{W Priority},Aligerar,{Steel}Aligerar{0}{W Priority},바디퍼지,{Steel}바디퍼지{0}{W Priority},身體輕量化 / 身体轻量化,{Steel}身體輕量化 / 身体轻量化{0}{W Priority}
{Steel},,Gyro Ball,1-2 Lvl,1-2 Lvl,{B Opp},,,#VALUE!,{Steel}Gyro Ball{1-2 Lvl}{B Opp},Gyro Ball,979e9a,ジャイロボール,{Steel}ジャイロボール{1-2 Lvl}{B Opp},Gyroballe,{Steel}Gyroballe{1-2 Lvl}{B Opp},Gyroball,{Steel}Gyroball{1-2 Lvl}{B Opp},Vortexpalla,{Steel}Vortexpalla{1-2 Lvl}{B Opp},Giro Bola,{Steel}Giro Bola{1-2 Lvl}{B Opp},자이로볼,{Steel}자이로볼{1-2 Lvl}{B Opp},陀螺球,{Steel}陀螺球{1-2 Lvl}{B Opp}
{Steel},,Hard Press,1-2 Lvl,1-2 Lvl,{B Opp},,,#VALUE!,{Steel}Hard Press{1-2 Lvl}{B Opp},Hard Press,979e9a,ハードプレス,{Steel}ハードプレス{1-2 Lvl}{B Opp},Pression Extrême,{Steel}Pression Extrême{1-2 Lvl}{B Opp},Stahlpresse,{Steel}Stahlpresse{1-2 Lvl}{B Opp},Pressa d’Acciaio,{Steel}Pressa d’Acciaio{1-2 Lvl}{B Opp},Prensa Metálica,{Steel}Prensa Metálica{1-2 Lvl}{B Opp},하드프레스,{Steel}하드프레스{1-2 Lvl}{B Opp},硬壓 / 硬压,{Steel}硬壓 / 硬压{1-2 Lvl}{B Opp}
{Steel},,Heavy Slam,1-2 Lvl,1-2 Lvl,{W You},,,#VALUE!,{Steel}Heavy Slam{1-2 Lvl}{W You},Heavy Slam,979e9a,ヘビーボンバー,{Steel}ヘビーボンバー{1-2 Lvl}{W You},Tacle Lourd,{Steel}Tacle Lourd{1-2 Lvl}{W You},Rammboss,{Steel}Rammboss{1-2 Lvl}{W You},Pesobomba,{Steel}Pesobomba{1-2 Lvl}{W You},Cuerpo Pesado,{Steel}Cuerpo Pesado{1-2 Lvl}{W You},헤비봄버,{Steel}헤비봄버{1-2 Lvl}{W You},重磅衝撞 / 重磅冲撞,{Steel}重磅衝撞 / 重磅冲撞{1-2 Lvl}{W You}
{Steel},,Iron Defense,0,0,{B DoubDis 1},,,False,{Steel}Iron Defense{0}{B DoubDis 1},Iron Defense,979e9a,てっぺき,{Steel}てっぺき{0}{B DoubDis 1},Mur de Fer,{Steel}Mur de Fer{0}{B DoubDis 1},Eisenabwehr,{Steel}Eisenabwehr{0}{B DoubDis 1},Ferroscudo,{Steel}Ferroscudo{0}{B DoubDis 1},Defensa Férrea,{Steel}Defensa Férrea{0}{B DoubDis 1},철벽,{Steel}철벽{0}{B DoubDis 1},鐵壁 / 铁壁,{Steel}鐵壁 / 铁壁{0}{B DoubDis 1}
{Steel},,King's Shield,0,0,{W Prot 1},{W Rage},,False,{Steel}King's Shield{0}{W Prot 1}{W Rage},King's Shield,979e9a,キングシールド,{Steel}キングシールド{0}{W Prot 1}{W Rage},Bouclier Royal,{Steel}Bouclier Royal{0}{W Prot 1}{W Rage},Königsschild,{Steel}Königsschild{0}{W Prot 1}{W Rage},Scudo Reale,{Steel}Scudo Reale{0}{W Prot 1}{W Rage},Escudo Real,{Steel}Escudo Real{0}{W Prot 1}{W Rage},킹실드,{Steel}킹실드{0}{W Prot 1}{W Rage},王者盾牌,{Steel}王者盾牌{0}{W Prot 1}{W Rage}
{Steel},,Metal Burst,0,0,{W Reversal},,,False,{Steel}Metal Burst{0}{W Reversal},Metal Burst,979e9a,メタルバースト,{Steel}メタルバースト{0}{W Reversal},Fulmifer,{Steel}Fulmifer{0}{W Reversal},Metallstoß,{Steel}Metallstoß{0}{W Reversal},Metalscoppio,{Steel}Metalscoppio{0}{W Reversal},Represión Metal,{Steel}Represión Metal{0}{W Reversal},메탈버스트,{Steel}메탈버스트{0}{W Reversal},金屬爆炸 / 金属爆炸,{Steel}金屬爆炸 / 金属爆炸{0}{W Reversal}
{Steel},,Metal Sound,0,0,{W DoubAdv 1},,,False,{Steel}Metal Sound{0}{W DoubAdv 1},Metal Sound,979e9a,きんぞくおん,{Steel}きんぞくおん{0}{W DoubAdv 1},Strido-Son,{Steel}Strido-Son{0}{W DoubAdv 1},Metallsound,{Steel}Metallsound{0}{W DoubAdv 1},Ferrostrido,{Steel}Ferrostrido{0}{W DoubAdv 1},Eco Metálico,{Steel}Eco Metálico{0}{W DoubAdv 1},금속음,{Steel}금속음{0}{W DoubAdv 1},金屬音 / 金属音,{Steel}金屬音 / 金属音{0}{W DoubAdv 1}
{Steel},,Shelter,0,0,{B DoubDis 1},,,False,{Steel}Shelter{0}{B DoubDis 1},Shelter,979e9a,たてこもる,{Steel}たてこもる{0}{B DoubDis 1},Mur Fumigène,{Steel}Mur Fumigène{0}{B DoubDis 1},Refugium,{Steel}Refugium{0}{B DoubDis 1},Barricata,{Steel}Barricata{0}{B DoubDis 1},Retracción,{Steel}Retracción{0}{B DoubDis 1},농성,{Steel}농성{0}{B DoubDis 1},閉關 / 闭关,{Steel}閉關 / 闭关{0}{B DoubDis 1}
{Steel},,Shift Gear,0,0,{W Adv 1},{W Priority},,False,{Steel}Shift Gear{0}{W Adv 1}{W Priority},Shift Gear,979e9a,ギアチェンジ,{Steel}ギアチェンジ{0}{W Adv 1}{W Priority},Chgt Vitesse,{Steel}Chgt Vitesse{0}{W Adv 1}{W Priority},Gangwechsel,{Steel}Gangwechsel{0}{W Adv 1}{W Priority},Cambiomarcia,{Steel}Cambiomarcia{0}{W Adv 1}{W Priority},Cambio de Marcha,{Steel}Cambio de Marcha{0}{W Adv 1}{W Priority},기어체인지,{Steel}기어체인지{0}{W Adv 1}{W Priority},換檔 / 换挡,{Steel}換檔 / 换挡{0}{W Adv 1}{W Priority}
{Steel},,Steel Roller,*,*,{Clear},,,#VALUE!,{Steel}Steel Roller{*}{Clear},Steel Roller,979e9a,アイアンローラー,{Steel}アイアンローラー{*}{Clear},Métalliroue,{Steel}Métalliroue{*}{Clear},Eisenwalze,{Steel}Eisenwalze{*}{Clear},Ferrorullo,{Steel}Ferrorullo{*}{Clear},Allanador Férreo,{Steel}Allanador Férreo{*}{Clear},아이언롤러,{Steel}아이언롤러{*}{Clear},鐵滾輪 / 铁滚轮,{Steel}鐵滾輪 / 铁滚轮{*}{Clear}
{Water},,Aqua Ring,0,0,{Renewal},,,False,{Water}Aqua Ring{0}{Renewal},Aqua Ring,7ec5e2,アクアリング,{Water}アクアリング{0}{Renewal},Anneau Hydro,{Water}Anneau Hydro{0}{Renewal},Wasserring,{Water}Wasserring{0}{Renewal},Acquanello,{Water}Acquanello{0}{Renewal},Acua Aro,{Water}Acua Aro{0}{Renewal},아쿠아링,{Water}아쿠아링{0}{Renewal},水流環 / 水流环,{Water}水流環 / 水流环{0}{Renewal}
{Water},,Bouncy Bubble,3,3,{W Life},,,False,{Water}Bouncy Bubble{3}{W Life},Bouncy Bubble,7ec5e2,いきいきバブル,{Water}いきいきバブル{3}{W Life},Évo-Thalasso,{Water}Évo-Thalasso{3}{W Life},Blubbsauger,{Water}Blubbsauger{3}{W Life},Bollaslurp,{Water}Bollaslurp{3}{W Life},Vapodrenaje,{Water}Vapodrenaje{3}{W Life},생생버블,{Water}생생버블{3}{W Life},活活氣泡 / 活活气泡,{Water}活活氣泡 / 活活气泡{3}{W Life}
{Water},,Life Dew,0,0,{Renewal},,,False,{Water}Life Dew{0}{Renewal},Life Dew,7ec5e2,いのちのしずく,{Water}いのちのしずく{0}{Renewal},Fontaine de Vie,{Water}Fontaine de Vie{0}{Renewal},Lebenstropfen,{Water}Lebenstropfen{0}{Renewal},Goccia Vitale,{Water}Goccia Vitale{0}{Renewal},Gota Vital,{Water}Gota Vital{0}{Renewal},생명의물방울,{Water}생명의물방울{0}{Renewal},生命水滴,{Water}生命水滴{0}{Renewal}
{Water},,Rain Dance,0,0,{Rainy},,,False,{Water}Rain Dance{0}{Rainy},Rain Dance,7ec5e2,あまごい,{Water}あまごい{0}{Rainy},Danse Pluie,{Water}Danse Pluie{0}{Rainy},Regentanz,{Water}Regentanz{0}{Rainy},Pioggiadanza,{Water}Pioggiadanza{0}{Rainy},Danza Lluvia,{Water}Danza Lluvia{0}{Rainy},비바라기,{Water}비바라기{0}{Rainy},求雨,{Water}求雨{0}{Rainy}
{Water},,Withdraw,0,0,{B Dis 1},,,False,{Water}Withdraw{0}{B Dis 1},Withdraw,7ec5e2,からにこもる,{Water}からにこもる{0}{B Dis 1},Repli,{Water}Repli{0}{B Dis 1},Panzerschutz,{Water}Panzerschutz{0}{B Dis 1},Ritirata,{Water}Ritirata{0}{B Dis 1},Refugio,{Water}Refugio{0}{B Dis 1},껍질에숨기,{Water}껍질에숨기{0}{B Dis 1},縮入殼中 / 缩入壳中,{Water}縮入殼中 / 缩入壳中{0}{B Dis 1}
