Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Fire},,Burn Up,3,4,{W Recharge},,,True,{Fire}Burn Up{4}{W Recharge},Burn Up (S),ff6464,もえつきる,{Fire}もえつきる{4}{W Recharge},Flamme Ultime,{Fire}Flamme Ultime{4}{W Recharge},Ausbrennen,{Fire}Ausbrennen{4}{W Recharge},Ultima Fiamma,{Fire}Ultima Fiamma{4}{W Recharge},Llama Final,{Fire}Llama Final{4}{W Recharge},불사르기,{Fire}불사르기{4}{W Recharge},燃盡 / 燃尽,{Fire}燃盡 / 燃尽{4}{W Recharge}
{Fire},,Burning Jealousy,2*,3*,,,,#VALUE!,{Fire}Burning Jealousy{3*},Burning Jealousy (S),ff6464,しっとのほのお,{Fire}しっとのほのお{3*},Feu Envieux,{Fire}Feu Envieux{3*},Neidflammen,{Fire}Neidflammen{3*},Fiamminvidia,{Fire}Fiamminvidia{3*},Envidia Ardiente,{Fire}Envidia Ardiente{3*},질투의불꽃,{Fire}질투의불꽃{3*},妒火,{Fire}妒火{3*}
{Fire},,Ember,1,2,{B Burn 6},,,True,{Fire}Ember{2}{B Burn 6},Ember (S),ff6464,ひのこ,{Fire}ひのこ{2}{B Burn 6},Flammèche,{Fire}Flammèche{2}{B Burn 6},Glut,{Fire}Glut{2}{B Burn 6},Braciere,{Fire}Braciere{2}{B Burn 6},Ascuas,{Fire}Ascuas{2}{B Burn 6},불꽃세례,{Fire}불꽃세례{2}{B Burn 6},火花,{Fire}火花{2}{B Burn 6}
{Fire},,Eruption,3,4,{W StatDown},,,True,{Fire}Eruption{4}{W StatDown},Eruption (S),ff6464,ふんか,{Fire}ふんか{4}{W StatDown},Éruption,{Fire}Éruption{4}{W StatDown},Eruption,{Fire}Eruption{4}{W StatDown},Eruzione,{Fire}Eruzione{4}{W StatDown},Estallido,{Fire}Estallido{4}{W StatDown},분화,{Fire}분화{4}{W StatDown},噴火 / 喷火,{Fire}噴火 / 喷火{4}{W StatDown}
{Fire},,Fiery Dance,2,3,{W Adv 4},,,True,{Fire}Fiery Dance{3}{W Adv 4},Fiery Dance (S),ff6464,ほのおのまい,{Fire}ほのおのまい{3}{W Adv 4},Danse du Feu,{Fire}Danse du Feu{3}{W Adv 4},Feuerreigen,{Fire}Feuerreigen{3}{W Adv 4},Voldifuoco,{Fire}Voldifuoco{3}{W Adv 4},Danza Llama,{Fire}Danza Llama{3}{W Adv 4},불꽃춤,{Fire}불꽃춤{3}{W Adv 4},火之舞,{Fire}火之舞{3}{W Adv 4}
{Fire},,Fire Blast,3,4,{B Burn 6},,,True,{Fire}Fire Blast{4}{B Burn 6},Fire Blast (S),ff6464,だいもんじ,{Fire}だいもんじ{4}{B Burn 6},Déflagration,{Fire}Déflagration{4}{B Burn 6},Feuersturm,{Fire}Feuersturm{4}{B Burn 6},Fuocobomba,{Fire}Fuocobomba{4}{B Burn 6},Llamarada,{Fire}Llamarada{4}{B Burn 6},불대문자,{Fire}불대문자{4}{B Burn 6},大字爆炎,{Fire}大字爆炎{4}{B Burn 6}
{Fire},,Fire Fang,2,3,{B Extra 5},,,True,{Fire}Fire Fang{3}{B Extra 5},Fire Fang (S),ff6464,ほのおのキバ,{Fire}ほのおのキバ{3}{B Extra 5},Crocs Feu,{Fire}Crocs Feu{3}{B Extra 5},Feuerzahn,{Fire}Feuerzahn{3}{B Extra 5},Rogodenti,{Fire}Rogodenti{3}{B Extra 5},Colmillo Ígneo,{Fire}Colmillo Ígneo{3}{B Extra 5},불꽃엄니,{Fire}불꽃엄니{3}{B Extra 5},火焰牙,{Fire}火焰牙{3}{B Extra 5}
{Fire},,Fire Lash,2,3,{W Adv 1},,,True,{Fire}Fire Lash{3}{W Adv 1},Fire Lash (S),ff6464,ほのおのムチ,{Fire}ほのおのムチ{3}{W Adv 1},Fouet de Feu,{Fire}Fouet de Feu{3}{W Adv 1},Feuerpeitsche,{Fire}Feuerpeitsche{3}{W Adv 1},Frusta di Fuoco,{Fire}Frusta di Fuoco{3}{W Adv 1},Látigo Ígneo,{Fire}Látigo Ígneo{3}{W Adv 1},불꽃채찍,{Fire}불꽃채찍{3}{W Adv 1},火焰鞭,{Fire}火焰鞭{3}{W Adv 1}
{Fire},,Fire Pledge,2*,3*,,,,#VALUE!,{Fire}Fire Pledge{3*},Fire Pledge (S),ff6464,ほのおのちかい,{Fire}ほのおのちかい{3*},Aire de Feu,{Fire}Aire de Feu{3*},Feuersäulen,{Fire}Feuersäulen{3*},Fiammapatto,{Fire}Fiammapatto{3*},Voto Fuego,{Fire}Voto Fuego{3*},불꽃의맹세,{Fire}불꽃의맹세{3*},火之誓約 / 火之誓约,{Fire}火之誓約 / 火之誓约{3*}
{Fire},,Fire Punch,2,3,{B Burn 6},,,True,{Fire}Fire Punch{3}{B Burn 6},Fire Punch (S),ff6464,ほのおのパンチ,{Fire}ほのおのパンチ{3}{B Burn 6},Poing Feu,{Fire}Poing Feu{3}{B Burn 6},Feuerschlag,{Fire}Feuerschlag{3}{B Burn 6},Fuocopugno,{Fire}Fuocopugno{3}{B Burn 6},Puño Fuego,{Fire}Puño Fuego{3}{B Burn 6},불꽃펀치,{Fire}불꽃펀치{3}{B Burn 6},火焰拳,{Fire}火焰拳{3}{B Burn 6}
{Fire},{d4},Fire Spin,1,2,{W Add 4},,,True,{d4}{Fire}Fire Spin{2}{W Add 4},Fire Spin (S),ff6464,ほのおのうず,{d4}{Fire}ほのおのうず{2}{W Add 4},Danse Flammes,{d4}{Fire}Danse Flammes{2}{W Add 4},Feuerwirbel,{d4}{Fire}Feuerwirbel{2}{W Add 4},Turbofuoco,{d4}{Fire}Turbofuoco{2}{W Add 4},Giro Fuego,{d4}{Fire}Giro Fuego{2}{W Add 4},회오리불꽃,{d4}{Fire}회오리불꽃{2}{W Add 4},火焰旋渦 / 火焰旋涡,{d4}{Fire}火焰旋渦 / 火焰旋涡{2}{W Add 4}
{Fire},,Flame Burst,2,3,,,,True,{Fire}Flame Burst{3},Flame Burst (S),ff6464,はじけるほのお,{Fire}はじけるほのお{3},Rebondifeu,{Fire}Rebondifeu{3},Funkenflug,{Fire}Funkenflug{3},Pirolancio,{Fire}Pirolancio{3},Pirotecnia,{Fire}Pirotecnia{3},불꽃튀기기,{Fire}불꽃튀기기{3},烈焰濺射 / 烈焰溅射,{Fire}烈焰濺射 / 烈焰溅射{3}
{Fire},,Flame Charge,1,2,{W Priority},,,True,{Fire}Flame Charge{2}{W Priority},Flame Charge (S),ff6464,ニトロチャージ,{Fire}ニトロチャージ{2}{W Priority},Nitrocharge,{Fire}Nitrocharge{2}{W Priority},Nitroladung,{Fire}Nitroladung{2}{W Priority},Nitrocarica,{Fire}Nitrocarica{2}{W Priority},Nitrocarga,{Fire}Nitrocarga{2}{W Priority},니트로차지,{Fire}니트로차지{2}{W Priority},蓄能焰襲 / 蓄能焰袭,{Fire}蓄能焰襲 / 蓄能焰袭{2}{W Priority}
{Fire},,Flame Wheel,2,3,{B Burn 6},,,True,{Fire}Flame Wheel{3}{B Burn 6},Flame Wheel (S),ff6464,かえんぐるま,{Fire}かえんぐるま{3}{B Burn 6},Roue de Feu,{Fire}Roue de Feu{3}{B Burn 6},Flammenrad,{Fire}Flammenrad{3}{B Burn 6},Ruotafuoco,{Fire}Ruotafuoco{3}{B Burn 6},Rueda Fuego,{Fire}Rueda Fuego{3}{B Burn 6},화염자동차,{Fire}화염자동차{3}{B Burn 6},火焰輪 / 火焰轮,{Fire}火焰輪 / 火焰轮{3}{B Burn 6}
{Fire},,Flamethrower,2,3,{B Burn 6},,,True,{Fire}Flamethrower{3}{B Burn 6},Flamethrower (S),ff6464,かえんほうしゃ,{Fire}かえんほうしゃ{3}{B Burn 6},Lance-Flammes,{Fire}Lance-Flammes{3}{B Burn 6},Flammenwurf,{Fire}Flammenwurf{3}{B Burn 6},Lanciafiamme,{Fire}Lanciafiamme{3}{B Burn 6},Lanzallamas,{Fire}Lanzallamas{3}{B Burn 6},화염방사,{Fire}화염방사{3}{B Burn 6},噴射火焰 / 喷射火焰,{Fire}噴射火焰 / 喷射火焰{3}{B Burn 6}
{Fire},,Flare Blitz,3,4,{W KO 6},,,True,{Fire}Flare Blitz{4}{W KO 6},Flare Blitz (S),ff6464,フレアドライブ,{Fire}フレアドライブ{4}{W KO 6},Boutefeu,{Fire}Boutefeu{4}{W KO 6},Flammenblitz,{Fire}Flammenblitz{4}{W KO 6},Fuococarica,{Fire}Fuococarica{4}{W KO 6},Envite Ígneo,{Fire}Envite Ígneo{4}{W KO 6},플레어드라이브,{Fire}플레어드라이브{4}{W KO 6},閃焰衝鋒 / 闪焰冲锋,{Fire}閃焰衝鋒 / 闪焰冲锋{4}{W KO 6}
{Fire},,Fusion Flare,2,3,{W Add 4},,,True,{Fire}Fusion Flare{3}{W Add 4},Fusion Flare (S),ff6464,クロスフレイム,{Fire}クロスフレイム{3}{W Add 4},Flamme Croix,{Fire}Flamme Croix{3}{W Add 4},Kreuzflamme,{Fire}Kreuzflamme{3}{W Add 4},Incrofiamma,{Fire}Incrofiamma{3}{W Add 4},Llama Fusión,{Fire}Llama Fusión{3}{W Add 4},크로스플레임,{Fire}크로스플레임{3}{W Add 4},交錯火焰 / 交错火焰,{Fire}交錯火焰 / 交错火焰{3}{W Add 4}
{Fire},,Heat Wave,2,3,{B Burn 6},,,True,{Fire}Heat Wave{3}{B Burn 6},Heat Wave (S),ff6464,ねっぷう,{Fire}ねっぷう{3}{B Burn 6},Canicule,{Fire}Canicule{3}{B Burn 6},Hitzewelle,{Fire}Hitzewelle{3}{B Burn 6},Ondacalda,{Fire}Ondacalda{3}{B Burn 6},Onda Ígnea,{Fire}Onda Ígnea{3}{B Burn 6},열풍,{Fire}열풍{3}{B Burn 6},熱風 / 热风,{Fire}熱風 / 热风{3}{B Burn 6}
{Fire},,Incinerate,2,3,{B Block},,,True,{Fire}Incinerate{3}{B Block},Incinerate (S),ff6464,やきつくす,{Fire}やきつくす{3}{B Block},Calcination,{Fire}Calcination{3}{B Block},Einäschern,{Fire}Einäschern{3}{B Block},Bruciatutto,{Fire}Bruciatutto{3}{B Block},Calcinación,{Fire}Calcinación{3}{B Block},불태우기,{Fire}불태우기{3}{B Block},燒盡 / 烧尽,{Fire}燒盡 / 烧尽{3}{B Block}
{Fire},,Inferno,2,3,{B Burn 4},,,True,{Fire}Inferno{3}{B Burn 4},Inferno (S),ff6464,れんごく,{Fire}れんごく{3}{B Burn 4},Feu d'Enfer,{Fire}Feu d'Enfer{3}{B Burn 4},Inferno,{Fire}Inferno{3}{B Burn 4},Marchiatura,{Fire}Marchiatura{3}{B Burn 4},Infierno,{Fire}Infierno{3}{B Burn 4},연옥,{Fire}연옥{3}{B Burn 4},煉獄 / 炼狱,{Fire}煉獄 / 炼狱{3}{B Burn 4}
{Fire},{d8},Ivy Cudgel,2,3,,,,True,{d8}{Fire}Ivy Cudgel{3},Ivy Cudgel (Fire) (S),ff6464,ツタこんぼう,{d8}{Fire}ツタこんぼう{3},Massue Liane,{d8}{Fire}Massue Liane{3},Rankenkeule,{d8}{Fire}Rankenkeule{3},Clava di Liane,{d8}{Fire}Clava di Liane{3},Garrote Liana,{d8}{Fire}Garrote Liana{3},덩굴방망이,{d8}{Fire}덩굴방망이{3},棘藤棒,{d8}{Fire}棘藤棒{3}
{Fire},,Lava Plume,2,3,{B Burn 5},,,True,{Fire}Lava Plume{3}{B Burn 5},Lava Plume (S),ff6464,ふんえん,{Fire}ふんえん{3}{B Burn 5},Ébullilave,{Fire}Ébullilave{3}{B Burn 5},Flammensturm,{Fire}Flammensturm{3}{B Burn 5},Lavasbuffo,{Fire}Lavasbuffo{3}{B Burn 5},Humareda,{Fire}Humareda{3}{B Burn 5},분연,{Fire}분연{3}{B Burn 5},噴煙 / 喷烟,{Fire}噴煙 / 喷烟{3}{B Burn 5}
{Fire},{d4},Magma Storm,2,3,{W Add 4},,,True,{d4}{Fire}Magma Storm{3}{W Add 4},Magma Storm (S),ff6464,マグマストーム,{d4}{Fire}マグマストーム{3}{W Add 4},Vortex Magma,{d4}{Fire}Vortex Magma{3}{W Add 4},Lavasturm,{d4}{Fire}Lavasturm{3}{W Add 4},Magmaclisma,{d4}{Fire}Magmaclisma{3}{W Add 4},Lluvia Ígnea,{d4}{Fire}Lluvia Ígnea{3}{W Add 4},마그마스톰,{d4}{Fire}마그마스톰{3}{W Add 4},熔岩風暴 / 熔岩风暴,{d4}{Fire}熔岩風暴 / 熔岩风暴{3}{W Add 4}
{Fire},,Mind Blown,3,4,{W KO 6},,,True,{Fire}Mind Blown{4}{W KO 6},Mind Blown (S),ff6464,ビックリヘッド,{Fire}ビックリヘッド{4}{W KO 6},Caboche-Kaboum,{Fire}Caboche-Kaboum{4}{W KO 6},Knallkopf,{Fire}Knallkopf{4}{W KO 6},Sbalorditesta,{Fire}Sbalorditesta{4}{W KO 6},Cabeza Sorpresa,{Fire}Cabeza Sorpresa{4}{W KO 6},깜짝헤드,{Fire}깜짝헤드{4}{W KO 6},驚爆大頭 / 惊爆大头,{Fire}驚爆大頭 / 惊爆大头{4}{W KO 6}
{Fire},,Mystical Fire,2,3,{B Dis 1},,,True,{Fire}Mystical Fire{3}{B Dis 1},Mystical Fire (S),ff6464,マジカルフレイム,{Fire}マジカルフレイム{3}{B Dis 1},Feu Ensorcelé,{Fire}Feu Ensorcelé{3}{B Dis 1},Magieflamme,{Fire}Magieflamme{3}{B Dis 1},Magifiamma,{Fire}Magifiamma{3}{B Dis 1},Llama Embrujada,{Fire}Llama Embrujada{3}{B Dis 1},매지컬플레임,{Fire}매지컬플레임{3}{B Dis 1},魔法火焰,{Fire}魔法火焰{3}{B Dis 1}
{Fire},,Overheat,3,4,{W StatDown},,,True,{Fire}Overheat{4}{W StatDown},Overheat (S),ff6464,オーバーヒート,{Fire}オーバーヒート{4}{W StatDown},Surchauffe,{Fire}Surchauffe{4}{W StatDown},Hitzekoller,{Fire}Hitzekoller{4}{W StatDown},Vampata,{Fire}Vampata{4}{W StatDown},Sofoco,{Fire}Sofoco{4}{W StatDown},오버히트,{Fire}오버히트{4}{W StatDown},過熱 / 过热,{Fire}過熱 / 过热{4}{W StatDown}
{Fire},,Pyro Ball,3,4,{B Burn 6},,,True,{Fire}Pyro Ball{4}{B Burn 6},Pyro Ball (S),ff6464,かえんボール,{Fire}かえんボール{4}{B Burn 6},Ballon Brûlant,{Fire}Ballon Brûlant{4}{B Burn 6},Feuerball,{Fire}Feuerball{4}{B Burn 6},Palla Infuocata,{Fire}Palla Infuocata{4}{B Burn 6},Balón Ígneo,{Fire}Balón Ígneo{4}{B Burn 6},화염볼,{Fire}화염볼{4}{B Burn 6},火焰球,{Fire}火焰球{4}{B Burn 6}
{Fire},,Raging Bull,2,3,,,,True,{Fire}Raging Bull{3},Raging Bull (Fire) (S),ff6464,レイジングブル,{Fire}レイジングブル{3},Taurogne,{Fire}Taurogne{3},Rasender Stier,{Fire}Rasender Stier{3},Scatenatoro,{Fire}Scatenatoro{3},Furia Taurina,{Fire}Furia Taurina{3},레이징불,{Fire}레이징불{3},怒牛,{Fire}怒牛{3}
{Fire},,Raging Fury,3,4,{W Conf 5},,,True,{Fire}Raging Fury{4}{W Conf 5},Raging Fury (S),ff6464,だいふんげき,{Fire}だいふんげき{4}{W Conf 5},Grand Courroux,{Fire}Grand Courroux{4}{W Conf 5},Flammenwut,{Fire}Flammenwut{4}{W Conf 5},Ira Furente,{Fire}Ira Furente{4}{W Conf 5},Erupción de Ira,{Fire}Erupción de Ira{4}{W Conf 5},대격분,{Fire}대격분{4}{W Conf 5},大憤慨 / 大愤慨,{Fire}大憤慨 / 大愤慨{4}{W Conf 5}
{Fire},,Revelation Dance,2,3,,,,True,{Fire}Revelation Dance{3},Revelation Dance (Fire) (S),ff6464,めざめるダンス,{Fire}めざめるダンス{3},Danse Éveil,{Fire}Danse Éveil{3},Wecktanz,{Fire}Wecktanz{3},Mutadanza,{Fire}Mutadanza{3},Danza Despertar,{Fire}Danza Despertar{3},잠재댄스,{Fire}잠재댄스{3},覺醒之舞 / 觉醒之舞,{Fire}覺醒之舞 / 觉醒之舞{3}
{Fire},,Sacred Fire,2,3,{B Burn 4},,,True,{Fire}Sacred Fire{3}{B Burn 4},Sacred Fire (S),ff6464,せいなるほのお,{Fire}せいなるほのお{3}{B Burn 4},Feu Sacré,{Fire}Feu Sacré{3}{B Burn 4},Läuterfeuer,{Fire}Läuterfeuer{3}{B Burn 4},Magifuoco,{Fire}Magifuoco{3}{B Burn 4},Fuego Sagrado,{Fire}Fuego Sagrado{3}{B Burn 4},성스러운불꽃,{Fire}성스러운불꽃{3}{B Burn 4},神聖之火 / 神圣之火,{Fire}神聖之火 / 神圣之火{3}{B Burn 4}
{Fire},,Searing Shot,2,3,{B Burn 5},,,True,{Fire}Searing Shot{3}{B Burn 5},Searing Shot (S),ff6464,かえんだん,{Fire}かえんだん{3}{B Burn 5},Incendie,{Fire}Incendie{3}{B Burn 5},Flammenball,{Fire}Flammenball{3}{B Burn 5},Sparafuoco,{Fire}Sparafuoco{3}{B Burn 5},Bomba Ígnea,{Fire}Bomba Ígnea{3}{B Burn 5},화염탄,{Fire}화염탄{3}{B Burn 5},火焰彈 / 火焰弹,{Fire}火焰彈 / 火焰弹{3}{B Burn 5}
{Fire},,Shell Trap,3,4,{W Rage},,,True,{Fire}Shell Trap{4}{W Rage},Shell Trap (S),ff6464,トラップシェル,{Fire}トラップシェル{4}{W Rage},Carapiège,{Fire}Carapiège{4}{W Rage},Panzerfalle,{Fire}Panzerfalle{4}{W Rage},Gusciotrappola,{Fire}Gusciotrappola{4}{W Rage},Coraza Trampa,{Fire}Coraza Trampa{4}{W Rage},트랩셸,{Fire}트랩셸{4}{W Rage},陷阱甲殼 / 陷阱甲壳,{Fire}陷阱甲殼 / 陷阱甲壳{4}{W Rage}
{Fire},,Temper Flare,2,3,,,,True,{Fire}Temper Flare{3},Temper Flare (S),ff6464,やけっぱち,{Fire}やけっぱち{3},Indignition,{Fire}Indignition{3},Frustflamme,{Fire}Frustflamme{3},Rabbia Bruciante,{Fire}Rabbia Bruciante{3},Cólera Ardiente,{Fire}Cólera Ardiente{3},열불내기,{Fire}열불내기{3},豁出去,{Fire}豁出去{3}
{Fire},,Torch Song,2,3,{W Adv 1},,,True,{Fire}Torch Song{3}{W Adv 1},Torch Song (S),ff6464,フレアソング,{Fire}フレアソング{3}{W Adv 1},Chant Flamboyant,{Fire}Chant Flamboyant{3}{W Adv 1},Loderlied,{Fire}Loderlied{3}{W Adv 1},Canzone Ardente,{Fire}Canzone Ardente{3}{W Adv 1},Canto Ardiente,{Fire}Canto Ardiente{3}{W Adv 1},플레어송,{Fire}플레어송{3}{W Adv 1},閃焰高歌 / 闪焰高歌,{Fire}閃焰高歌 / 闪焰高歌{3}{W Adv 1}
{Fire},,V-create,4,5,{W StatDown},,,True,{Fire}V-create{5}{W StatDown},V-create (S),ff6464,Ｖジェネレート,{Fire}Ｖジェネレート{5}{W StatDown},Coup Victoire,{Fire}Coup Victoire{5}{W StatDown},V-Generator,{Fire}V-Generator{5}{W StatDown},Generatore V,{Fire}Generatore V{5}{W StatDown},V de Fuego,{Fire}V de Fuego{5}{W StatDown},V제너레이트,{Fire}V제너레이트{5}{W StatDown},Ｖ熱焰 / Ｖ热焰,{Fire}Ｖ熱焰 / Ｖ热焰{5}{W StatDown}
{Fire},,Weather Ball,2,3,,,,True,{Fire}Weather Ball{3},Weather Ball (Fire) (S),ff6464,ウェザーボール,{Fire}ウェザーボール{3},Ball'Météo,{Fire}Ball'Météo{3},Meteorologe,{Fire}Meteorologe{3},Palla Clima,{Fire}Palla Clima{3},Meteorobola,{Fire}Meteorobola{3},웨더볼,{Fire}웨더볼{3},氣象球 / 气象球,{Fire}氣象球 / 气象球{3}
{Flying},,Acrobatics,2*,3*,,,,#VALUE!,{Flying}Acrobatics{3*},Acrobatics (S),cccccc,アクロバット,{Flying}アクロバット{3*},Acrobatie,{Flying}Acrobatie{3*},Akrobatik,{Flying}Akrobatik{3*},Acrobazia,{Flying}Acrobazia{3*},Acróbata,{Flying}Acróbata{3*},애크러뱃,{Flying}애크러뱃{3*},雜技 / 杂技,{Flying}雜技 / 杂技{3*}
{Flying},,Aerial Ace,2,3,{W Adv 1},,,True,{Flying}Aerial Ace{3}{W Adv 1},Aerial Ace (S),cccccc,つばめがえし,{Flying}つばめがえし{3}{W Adv 1},Aéropique,{Flying}Aéropique{3}{W Adv 1},Aero-Ass,{Flying}Aero-Ass{3}{W Adv 1},Aeroassalto,{Flying}Aeroassalto{3}{W Adv 1},Golpe Aéreo,{Flying}Golpe Aéreo{3}{W Adv 1},제비반환,{Flying}제비반환{3}{W Adv 1},燕返,{Flying}燕返{3}{W Adv 1}
{Flying},{d8},Aeroblast,2,3,,,,True,{d8}{Flying}Aeroblast{3},Aeroblast (S),cccccc,エアロブラスト,{d8}{Flying}エアロブラスト{3},Aéroblast,{d8}{Flying}Aéroblast{3},Luftstoß,{d8}{Flying}Luftstoß{3},Aerocolpo,{d8}{Flying}Aerocolpo{3},Aerochorro,{d8}{Flying}Aerochorro{3},에어로블라스트,{d8}{Flying}에어로블라스트{3},氣旋攻擊 / 气旋攻击,{d8}{Flying}氣旋攻擊 / 气旋攻击{3}
{Flying},{d8},Air Cutter,2,3,,,,True,{d8}{Flying}Air Cutter{3},Air Cutter (S),cccccc,エアカッター,{d8}{Flying}エアカッター{3},Tranch'Air,{d8}{Flying}Tranch'Air{3},Windschnitt,{d8}{Flying}Windschnitt{3},Aerasoio,{d8}{Flying}Aerasoio{3},Aire Afilado,{d8}{Flying}Aire Afilado{3},에어컷터,{d8}{Flying}에어컷터{3},空氣利刃 / 空气利刃,{d8}{Flying}空氣利刃 / 空气利刃{3}
{Flying},,Air Slash,2,3,{B Dis 5},,,True,{Flying}Air Slash{3}{B Dis 5},Air Slash (S),cccccc,エアスラッシュ,{Flying}エアスラッシュ{3}{B Dis 5},Lame d'Air,{Flying}Lame d'Air{3}{B Dis 5},Luftschnitt,{Flying}Luftschnitt{3}{B Dis 5},Eterelama,{Flying}Eterelama{3}{B Dis 5},Tajo Aéreo,{Flying}Tajo Aéreo{3}{B Dis 5},에어슬래시,{Flying}에어슬래시{3}{B Dis 5},空氣斬 / 空气斩,{Flying}空氣斬 / 空气斩{3}{B Dis 5}
{Flying},,Beak Blast,2,3,{B Burn 4},{W Recharge},,True,{Flying}Beak Blast{3}{B Burn 4}{W Recharge},Beak Blast (S),cccccc,くちばしキャノン,{Flying}くちばしキャノン{3}{B Burn 4}{W Recharge},Bec-Canon,{Flying}Bec-Canon{3}{B Burn 4}{W Recharge},Schnabelkanone,{Flying}Schnabelkanone{3}{B Burn 4}{W Recharge},Cannonbecco,{Flying}Cannonbecco{3}{B Burn 4}{W Recharge},Pico Cañón,{Flying}Pico Cañón{3}{B Burn 4}{W Recharge},부리캐논,{Flying}부리캐논{3}{B Burn 4}{W Recharge},鳥嘴加農炮 / 鸟嘴加农炮,{Flying}鳥嘴加農炮 / 鸟嘴加农炮{3}{B Burn 4}{W Recharge}
{Flying},,Bleakwind Storm,2,3,{B Freeze 5},,,True,{Flying}Bleakwind Storm{3}{B Freeze 5},Bleakwind Storm (S),cccccc,こがらしあらし,{Flying}こがらしあらし{3}{B Freeze 5},Typhon Hivernal,{Flying}Typhon Hivernal{3}{B Freeze 5},Polarorkan,{Flying}Polarorkan{3}{B Freeze 5},Tempesta Boreale,{Flying}Tempesta Boreale{3}{B Freeze 5},Vendaval Gélido,{Flying}Vendaval Gélido{3}{B Freeze 5},찬바람폭풍,{Flying}찬바람폭풍{3}{B Freeze 5},枯葉風暴 / 枯叶风暴,{Flying}枯葉風暴 / 枯叶风暴{3}{B Freeze 5}
{Flying},,Bounce,2,3,{B Para 6},,,True,{Flying}Bounce{3}{B Para 6},Bounce (S),cccccc,とびはねる,{Flying}とびはねる{3}{B Para 6},Rebond,{Flying}Rebond{3}{B Para 6},Sprungfeder,{Flying}Sprungfeder{3}{B Para 6},Rimbalzo,{Flying}Rimbalzo{3}{B Para 6},Bote,{Flying}Bote{3}{B Para 6},뛰어오르다,{Flying}뛰어오르다{3}{B Para 6},彈跳 / 弹跳,{Flying}彈跳 / 弹跳{3}{B Para 6}
{Flying},,Brave Bird,3,4,{W KO 6},,,True,{Flying}Brave Bird{4}{W KO 6},Brave Bird (S),cccccc,ブレイブバード,{Flying}ブレイブバード{4}{W KO 6},Rapace,{Flying}Rapace{4}{W KO 6},Sturzflug,{Flying}Sturzflug{4}{W KO 6},Baldeali,{Flying}Baldeali{4}{W KO 6},Pájaro Osado,{Flying}Pájaro Osado{4}{W KO 6},브레이브버드,{Flying}브레이브버드{4}{W KO 6},勇鳥猛攻 / 勇鸟猛攻,{Flying}勇鳥猛攻 / 勇鸟猛攻{4}{W KO 6}
{Flying},,Chatter,2,3,{B Conf 6},,,True,{Flying}Chatter{3}{B Conf 6},Chatter (S),cccccc,おしゃべり,{Flying}おしゃべり{3}{B Conf 6},Babil,{Flying}Babil{3}{B Conf 6},Geschwätz,{Flying}Geschwätz{3}{B Conf 6},Schiamazzo,{Flying}Schiamazzo{3}{B Conf 6},Cháchara,{Flying}Cháchara{3}{B Conf 6},수다,{Flying}수다{3}{B Conf 6},喋喋不休,{Flying}喋喋不休{3}{B Conf 6}
{Flying},,Dragon Ascent,3,4,{W StatDown},,,True,{Flying}Dragon Ascent{4}{W StatDown},Dragon Ascent (S),cccccc,ガリョウテンセイ,{Flying}ガリョウテンセイ{4}{W StatDown},Draco-Ascension,{Flying}Draco-Ascension{4}{W StatDown},Zenitstürmer,{Flying}Zenitstürmer{4}{W StatDown},Ascesa del Drago,{Flying}Ascesa del Drago{4}{W StatDown},Ascenso Draco,{Flying}Ascenso Draco{4}{W StatDown},화룡점정,{Flying}화룡점정{4}{W StatDown},畫龍點睛 / 画龙点睛,{Flying}畫龍點睛 / 画龙点睛{4}{W StatDown}
{Flying},,Drill Peck,2,3,,,,True,{Flying}Drill Peck{3},Drill Peck (S),cccccc,ドリルくちばし,{Flying}ドリルくちばし{3},Bec Vrille,{Flying}Bec Vrille{3},Bohrschnabel,{Flying}Bohrschnabel{3},Perforbecco,{Flying}Perforbecco{3},Pico Taladro,{Flying}Pico Taladro{3},회전부리,{Flying}회전부리{3},啄鑽 / 啄钻,{Flying}啄鑽 / 啄钻{3}
{Flying},{d4},Dual Wingbeat,1,2,{W Add 1},,,True,{d4}{Flying}Dual Wingbeat{2}{W Add 1},Dual Wingbeat (S),cccccc,ダブルウイング,{d4}{Flying}ダブルウイング{2}{W Add 1},Double Volée,{d4}{Flying}Double Volée{2}{W Add 1},Doppelflügel,{d4}{Flying}Doppelflügel{2}{W Add 1},Doppia Ala,{d4}{Flying}Doppia Ala{2}{W Add 1},Ala Bis,{d4}{Flying}Ala Bis{2}{W Add 1},더블윙,{d4}{Flying}더블윙{2}{W Add 1},雙翼 / 双翼,{d4}{Flying}雙翼 / 双翼{2}{W Add 1}
