Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Fire},,Lava Plume,2,3,{B Burn 5},,,True,{Fire}Lava Plume{2}{B Burn 5},Lava Plume,ff6464,ふんえん,{Fire}ふんえん{2}{B Burn 5},Ébullilave,{Fire}Ébullilave{2}{B Burn 5},Flammensturm,{Fire}Flammensturm{2}{B Burn 5},Lavasbuffo,{Fire}Lavasbuffo{2}{B Burn 5},Humareda,{Fire}Humareda{2}{B Burn 5},분연,{Fire}분연{2}{B Burn 5},噴煙 / 喷烟,{Fire}噴煙 / 喷烟{2}{B Burn 5}
{Fire},{d4},Magma Storm,2,3,{W Add 4},,,True,{d4}{Fire}Magma Storm{2}{W Add 4},Magma Storm,ff6464,マグマストーム,{d4}{Fire}マグマストーム{2}{W Add 4},Vortex Magma,{d4}{Fire}Vortex Magma{2}{W Add 4},Lavasturm,{d4}{Fire}Lavasturm{2}{W Add 4},Magmaclisma,{d4}{Fire}Magmaclisma{2}{W Add 4},Lluvia Ígnea,{d4}{Fire}Lluvia Ígnea{2}{W Add 4},마그마스톰,{d4}{Fire}마그마스톰{2}{W Add 4},熔岩風暴 / 熔岩风暴,{d4}{Fire}熔岩風暴 / 熔岩风暴{2}{W Add 4}
{Fire},,Mind Blown,3,4,{W KO 6},,,True,{Fire}Mind Blown{3}{W KO 6},Mind Blown,ff6464,ビックリヘッド,{Fire}ビックリヘッド{3}{W KO 6},Caboche-Kaboum,{Fire}Caboche-Kaboum{3}{W KO 6},Knallkopf,{Fire}Knallkopf{3}{W KO 6},Sbalorditesta,{Fire}Sbalorditesta{3}{W KO 6},Cabeza Sorpresa,{Fire}Cabeza Sorpresa{3}{W KO 6},깜짝헤드,{Fire}깜짝헤드{3}{W KO 6},驚爆大頭 / 惊爆大头,{Fire}驚爆大頭 / 惊爆大头{3}{W KO 6}
{Fire},,Mystical Fire,2,3,{B Dis 1},,,True,{Fire}Mystical Fire{2}{B Dis 1},Mystical Fire,ff6464,マジカルフレイム,{Fire}マジカルフレイム{2}{B Dis 1},Feu Ensorcelé,{Fire}Feu Ensorcelé{2}{B Dis 1},Magieflamme,{Fire}Magieflamme{2}{B Dis 1},Magifiamma,{Fire}Magifiamma{2}{B Dis 1},Llama Embrujada,{Fire}Llama Embrujada{2}{B Dis 1},매지컬플레임,{Fire}매지컬플레임{2}{B Dis 1},魔法火焰,{Fire}魔法火焰{2}{B Dis 1}
{Fire},,Overheat,3,4,{W StatDown},,,True,{Fire}Overheat{3}{W StatDown},Overheat,ff6464,オーバーヒート,{Fire}オーバーヒート{3}{W StatDown},Surchauffe,{Fire}Surchauffe{3}{W StatDown},Hitzekoller,{Fire}Hitzekoller{3}{W StatDown},Vampata,{Fire}Vampata{3}{W StatDown},Sofoco,{Fire}Sofoco{3}{W StatDown},오버히트,{Fire}오버히트{3}{W StatDown},過熱 / 过热,{Fire}過熱 / 过热{3}{W StatDown}
{Fire},,Pyro Ball,3,4,{B Burn 6},,,True,{Fire}Pyro Ball{3}{B Burn 6},Pyro Ball,ff6464,かえんボール,{Fire}かえんボール{3}{B Burn 6},Ballon Brûlant,{Fire}Ballon Brûlant{3}{B Burn 6},Feuerball,{Fire}Feuerball{3}{B Burn 6},Palla Infuocata,{Fire}Palla Infuocata{3}{B Burn 6},Balón Ígneo,{Fire}Balón Ígneo{3}{B Burn 6},화염볼,{Fire}화염볼{3}{B Burn 6},火焰球,{Fire}火焰球{3}{B Burn 6}
{Fire},,Raging Bull,2,3,,,,True,{Fire}Raging Bull{2},Raging Bull (Fire),ff6464,レイジングブル,{Fire}レイジングブル{2},Taurogne,{Fire}Taurogne{2},Rasender Stier,{Fire}Rasender Stier{2},Scatenatoro,{Fire}Scatenatoro{2},Furia Taurina,{Fire}Furia Taurina{2},레이징불,{Fire}레이징불{2},怒牛,{Fire}怒牛{2}
{Fire},,Raging Fury,3,4,{W Conf 5},,,True,{Fire}Raging Fury{3}{W Conf 5},Raging Fury,ff6464,だいふんげき,{Fire}だいふんげき{3}{W Conf 5},Grand Courroux,{Fire}Grand Courroux{3}{W Conf 5},Flammenwut,{Fire}Flammenwut{3}{W Conf 5},Ira Furente,{Fire}Ira Furente{3}{W Conf 5},Erupción de Ira,{Fire}Erupción de Ira{3}{W Conf 5},대격분,{Fire}대격분{3}{W Conf 5},大憤慨 / 大愤慨,{Fire}大憤慨 / 大愤慨{3}{W Conf 5}
{Fire},,Revelation Dance,2,3,,,,True,{Fire}Revelation Dance{2},Revelation Dance (Fire),ff6464,めざめるダンス,{Fire}めざめるダンス{2},Danse Éveil,{Fire}Danse Éveil{2},Wecktanz,{Fire}Wecktanz{2},Mutadanza,{Fire}Mutadanza{2},Danza Despertar,{Fire}Danza Despertar{2},잠재댄스,{Fire}잠재댄스{2},覺醒之舞 / 觉醒之舞,{Fire}覺醒之舞 / 觉醒之舞{2}
{Fire},,Sacred Fire,2,3,{B Burn 4},,,True,{Fire}Sacred Fire{2}{B Burn 4},Sacred Fire,ff6464,せいなるほのお,{Fire}せいなるほのお{2}{B Burn 4},Feu Sacré,{Fire}Feu Sacré{2}{B Burn 4},Läuterfeuer,{Fire}Läuterfeuer{2}{B Burn 4},Magifuoco,{Fire}Magifuoco{2}{B Burn 4},Fuego Sagrado,{Fire}Fuego Sagrado{2}{B Burn 4},성스러운불꽃,{Fire}성스러운불꽃{2}{B Burn 4},神聖之火 / 神圣之火,{Fire}神聖之火 / 神圣之火{2}{B Burn 4}
{Fire},,Searing Shot,2,3,{B Burn 5},,,True,{Fire}Searing Shot{2}{B Burn 5},Searing Shot,ff6464,かえんだん,{Fire}かえんだん{2}{B Burn 5},Incendie,{Fire}Incendie{2}{B Burn 5},Flammenball,{Fire}Flammenball{2}{B Burn 5},Sparafuoco,{Fire}Sparafuoco{2}{B Burn 5},Bomba Ígnea,{Fire}Bomba Ígnea{2}{B Burn 5},화염탄,{Fire}화염탄{2}{B Burn 5},火焰彈 / 火焰弹,{Fire}火焰彈 / 火焰弹{2}{B Burn 5}
{Fire},,Shell Trap,3,4,{W Rage},,,True,{Fire}Shell Trap{3}{W Rage},Shell Trap,ff6464,トラップシェル,{Fire}トラップシェル{3}{W Rage},Carapiège,{Fire}Carapiège{3}{W Rage},Panzerfalle,{Fire}Panzerfalle{3}{W Rage},Gusciotrappola,{Fire}Gusciotrappola{3}{W Rage},Coraza Trampa,{Fire}Coraza Trampa{3}{W Rage},트랩셸,{Fire}트랩셸{3}{W Rage},陷阱甲殼 / 陷阱甲壳,{Fire}陷阱甲殼 / 陷阱甲壳{3}{W Rage}
{Fire},,Temper Flare,2,3,,,,True,{Fire}Temper Flare{2},Temper Flare,ff6464,やけっぱち,{Fire}やけっぱち{2},Indignition,{Fire}Indignition{2},Frustflamme,{Fire}Frustflamme{2},Rabbia Bruciante,{Fire}Rabbia Bruciante{2},Cólera Ardiente,{Fire}Cólera Ardiente{2},열불내기,{Fire}열불내기{2},豁出去,{Fire}豁出去{2}
{Fire},,Torch Song,2,3,{W Adv 1},,,True,{Fire}Torch Song{2}{W Adv 1},Torch Song,ff6464,フレアソング,{Fire}フレアソング{2}{W Adv 1},Chant Flamboyant,{Fire}Chant Flamboyant{2}{W Adv 1},Loderlied,{Fire}Loderlied{2}{W Adv 1},Canzone Ardente,{Fire}Canzone Ardente{2}{W Adv 1},Canto Ardiente,{Fire}Canto Ardiente{2}{W Adv 1},플레어송,{Fire}플레어송{2}{W Adv 1},閃焰高歌 / 闪焰高歌,{Fire}閃焰高歌 / 闪焰高歌{2}{W Adv 1}
{Fire},,V-create,4,5,{W StatDown},,,True,{Fire}V-create{4}{W StatDown},V-create,ff6464,Ｖジェネレート,{Fire}Ｖジェネレート{4}{W StatDown},Coup Victoire,{Fire}Coup Victoire{4}{W StatDown},V-Generator,{Fire}V-Generator{4}{W StatDown},Generatore V,{Fire}Generatore V{4}{W StatDown},V de Fuego,{Fire}V de Fuego{4}{W StatDown},V제너레이트,{Fire}V제너레이트{4}{W StatDown},Ｖ熱焰 / Ｖ热焰,{Fire}Ｖ熱焰 / Ｖ热焰{4}{W StatDown}
{Fire},,Weather Ball,2,3,,,,True,{Fire}Weather Ball{2},Weather Ball (Fire),ff6464,ウェザーボール,{Fire}ウェザーボール{2},Ball'Météo,{Fire}Ball'Météo{2},Meteorologe,{Fire}Meteorologe{2},Palla Clima,{Fire}Palla Clima{2},Meteorobola,{Fire}Meteorobola{2},웨더볼,{Fire}웨더볼{2},氣象球 / 气象球,{Fire}氣象球 / 气象球{2}
{Flying},,Acrobatics,2*,3*,,,,#VALUE!,{Flying}Acrobatics{2*},Acrobatics,cccccc,アクロバット,{Flying}アクロバット{2*},Acrobatie,{Flying}Acrobatie{2*},Akrobatik,{Flying}Akrobatik{2*},Acrobazia,{Flying}Acrobazia{2*},Acróbata,{Flying}Acróbata{2*},애크러뱃,{Flying}애크러뱃{2*},雜技 / 杂技,{Flying}雜技 / 杂技{2*}
{Flying},,Aerial Ace,2,3,{W Adv 1},,,True,{Flying}Aerial Ace{2}{W Adv 1},Aerial Ace,cccccc,つばめがえし,{Flying}つばめがえし{2}{W Adv 1},Aéropique,{Flying}Aéropique{2}{W Adv 1},Aero-Ass,{Flying}Aero-Ass{2}{W Adv 1},Aeroassalto,{Flying}Aeroassalto{2}{W Adv 1},Golpe Aéreo,{Flying}Golpe Aéreo{2}{W Adv 1},제비반환,{Flying}제비반환{2}{W Adv 1},燕返,{Flying}燕返{2}{W Adv 1}
{Flying},{d8},Aeroblast,2,3,,,,True,{d8}{Flying}Aeroblast{2},Aeroblast,cccccc,エアロブラスト,{d8}{Flying}エアロブラスト{2},Aéroblast,{d8}{Flying}Aéroblast{2},Luftstoß,{d8}{Flying}Luftstoß{2},Aerocolpo,{d8}{Flying}Aerocolpo{2},Aerochorro,{d8}{Flying}Aerochorro{2},에어로블라스트,{d8}{Flying}에어로블라스트{2},氣旋攻擊 / 气旋攻击,{d8}{Flying}氣旋攻擊 / 气旋攻击{2}
{Flying},{d8},Air Cutter,2,3,,,,True,{d8}{Flying}Air Cutter{2},Air Cutter,cccccc,エアカッター,{d8}{Flying}エアカッター{2},Tranch'Air,{d8}{Flying}Tranch'Air{2},Windschnitt,{d8}{Flying}Windschnitt{2},Aerasoio,{d8}{Flying}Aerasoio{2},Aire Afilado,{d8}{Flying}Aire Afilado{2},에어컷터,{d8}{Flying}에어컷터{2},空氣利刃 / 空气利刃,{d8}{Flying}空氣利刃 / 空气利刃{2}
{Flying},,Air Slash,2,3,{B Dis 5},,,True,{Flying}Air Slash{2}{B Dis 5},Air Slash,cccccc,エアスラッシュ,{Flying}エアスラッシュ{2}{B Dis 5},Lame d'Air,{Flying}Lame d'Air{2}{B Dis 5},Luftschnitt,{Flying}Luftschnitt{2}{B Dis 5},Eterelama,{Flying}Eterelama{2}{B Dis 5},Tajo Aéreo,{Flying}Tajo Aéreo{2}{B Dis 5},에어슬래시,{Flying}에어슬래시{2}{B Dis 5},空氣斬 / 空气斩,{Flying}空氣斬 / 空气斩{2}{B Dis 5}
{Flying},,Beak Blast,2,3,{B Burn 4},{W Recharge},,True,{Flying}Beak Blast{2}{B Burn 4}{W Recharge},Beak Blast,cccccc,くちばしキャノン,{Flying}くちばしキャノン{2}{B Burn 4}{W Recharge},Bec-Canon,{Flying}Bec-Canon{2}{B Burn 4}{W Recharge},Schnabelkanone,{Flying}Schnabelkanone{2}{B Burn 4}{W Recharge},Cannonbecco,{Flying}Cannonbecco{2}{B Burn 4}{W Recharge},Pico Cañón,{Flying}Pico Cañón{2}{B Burn 4}{W Recharge},부리캐논,{Flying}부리캐논{2}{B Burn 4}{W Recharge},鳥嘴加農炮 / 鸟嘴加农炮,{Flying}鳥嘴加農炮 / 鸟嘴加农炮{2}{B Burn 4}{W Recharge}
{Flying},,Bleakwind Storm,2,3,{B Freeze 5},,,True,{Flying}Bleakwind Storm{2}{B Freeze 5},Bleakwind Storm,cccccc,こがらしあらし,{Flying}こがらしあらし{2}{B Freeze 5},Typhon Hivernal,{Flying}Typhon Hivernal{2}{B Freeze 5},Polarorkan,{Flying}Polarorkan{2}{B Freeze 5},Tempesta Boreale,{Flying}Tempesta Boreale{2}{B Freeze 5},Vendaval Gélido,{Flying}Vendaval Gélido{2}{B Freeze 5},찬바람폭풍,{Flying}찬바람폭풍{2}{B Freeze 5},枯葉風暴 / 枯叶风暴,{Flying}枯葉風暴 / 枯叶风暴{2}{B Freeze 5}
{Flying},,Bounce,2,3,{B Para 6},,,True,{Flying}Bounce{2}{B Para 6},Bounce,cccccc,とびはねる,{Flying}とびはねる{2}{B Para 6},Rebond,{Flying}Rebond{2}{B Para 6},Sprungfeder,{Flying}Sprungfeder{2}{B Para 6},Rimbalzo,{Flying}Rimbalzo{2}{B Para 6},Bote,{Flying}Bote{2}{B Para 6},뛰어오르다,{Flying}뛰어오르다{2}{B Para 6},彈跳 / 弹跳,{Flying}彈跳 / 弹跳{2}{B Para 6}
{Flying},,Brave Bird,3,4,{W KO 6},,,True,{Flying}Brave Bird{3}{W KO 6},Brave Bird,cccccc,ブレイブバード,{Flying}ブレイブバード{3}{W KO 6},Rapace,{Flying}Rapace{3}{W KO 6},Sturzflug,{Flying}Sturzflug{3}{W KO 6},Baldeali,{Flying}Baldeali{3}{W KO 6},Pájaro Osado,{Flying}Pájaro Osado{3}{W KO 6},브레이브버드,{Flying}브레이브버드{3}{W KO 6},勇鳥猛攻 / 勇鸟猛攻,{Flying}勇鳥猛攻 / 勇鸟猛攻{3}{W KO 6}
{Flying},,Chatter,2,3,{B Conf 6},,,True,{Flying}Chatter{2}{B Conf 6},Chatter,cccccc,おしゃべり,{Flying}おしゃべり{2}{B Conf 6},Babil,{Flying}Babil{2}{B Conf 6},Geschwätz,{Flying}Geschwätz{2}{B Conf 6},Schiamazzo,{Flying}Schiamazzo{2}{B Conf 6},Cháchara,{Flying}Cháchara{2}{B Conf 6},수다,{Flying}수다{2}{B Conf 6},喋喋不休,{Flying}喋喋不休{2}{B Conf 6}
{Flying},,Dragon Ascent,3,4,{W StatDown},,,True,{Flying}Dragon Ascent{3}{W StatDown},Dragon Ascent,cccccc,ガリョウテンセイ,{Flying}ガリョウテンセイ{3}{W StatDown},Draco-Ascension,{Flying}Draco-Ascension{3}{W StatDown},Zenitstürmer,{Flying}Zenitstürmer{3}{W StatDown},Ascesa del Drago,{Flying}Ascesa del Drago{3}{W StatDown},Ascenso Draco,{Flying}Ascenso Draco{3}{W StatDown},화룡점정,{Flying}화룡점정{3}{W StatDown},畫龍點睛 / 画龙点睛,{Flying}畫龍點睛 / 画龙点睛{3}{W StatDown}
{Flying},,Drill Peck,2,3,,,,True,{Flying}Drill Peck{2},Drill Peck,cccccc,ドリルくちばし,{Flying}ドリルくちばし{2},Bec Vrille,{Flying}Bec Vrille{2},Bohrschnabel,{Flying}Bohrschnabel{2},Perforbecco,{Flying}Perforbecco{2},Pico Taladro,{Flying}Pico Taladro{2},회전부리,{Flying}회전부리{2},啄鑽 / 啄钻,{Flying}啄鑽 / 啄钻{2}
{Flying},{d4},Dual Wingbeat,1,2,{W Add 1},,,True,{d4}{Flying}Dual Wingbeat{1}{W Add 1},Dual Wingbeat,cccccc,ダブルウイング,{d4}{Flying}ダブルウイング{1}{W Add 1},Double Volée,{d4}{Flying}Double Volée{1}{W Add 1},Doppelflügel,{d4}{Flying}Doppelflügel{1}{W Add 1},Doppia Ala,{d4}{Flying}Doppia Ala{1}{W Add 1},Ala Bis,{d4}{Flying}Ala Bis{1}{W Add 1},더블윙,{d4}{Flying}더블윙{1}{W Add 1},雙翼 / 双翼,{d4}{Flying}雙翼 / 双翼{1}{W Add 1}
{Flying},,Floaty Fall,2,3,{B Dis 5},,,True,{Flying}Floaty Fall{2}{B Dis 5},Floaty Fall,cccccc,ふわふわフォール,{Flying}ふわふわフォール{2}{B Dis 5},Pika-Piqué,{Flying}Pika-Piqué{2}{B Dis 5},Schwebesturz,{Flying}Schwebesturz{2}{B Dis 5},Piombaflap,{Flying}Piombaflap{2}{B Dis 5},Pikapicado,{Flying}Pikapicado{2}{B Dis 5},둥실둥실폴,{Flying}둥실둥실폴{2}{B Dis 5},飄飄墜落 / 飘飘坠落,{Flying}飄飄墜落 / 飘飘坠落{2}{B Dis 5}
{Flying},,Fly,2,3,,,,True,{Flying}Fly{2},Fly,cccccc,そらをとぶ,{Flying}そらをとぶ{2},Vol,{Flying}Vol{2},Fliegen,{Flying}Fliegen{2},Volo,{Flying}Volo{2},Vuelo,{Flying}Vuelo{2},공중날기,{Flying}공중날기{2},飛翔 / 飞翔,{Flying}飛翔 / 飞翔{2}
{Flying},,Gust,1,2,,,,True,{Flying}Gust{1},Gust,cccccc,かぜおこし,{Flying}かぜおこし{1},Tornade,{Flying}Tornade{1},Windstoß,{Flying}Windstoß{1},Raffica,{Flying}Raffica{1},Tornado,{Flying}Tornado{1},바람일으키기,{Flying}바람일으키기{1},起風 / 起风,{Flying}起風 / 起风{1}
{Flying},,Hurricane,3,4,{B Conf 6},,,True,{Flying}Hurricane{3}{B Conf 6},Hurricane,cccccc,ぼうふう,{Flying}ぼうふう{3}{B Conf 6},Vent Violent,{Flying}Vent Violent{3}{B Conf 6},Orkan,{Flying}Orkan{3}{B Conf 6},Tifone,{Flying}Tifone{3}{B Conf 6},Vendaval,{Flying}Vendaval{3}{B Conf 6},폭풍,{Flying}폭풍{3}{B Conf 6},暴風 / 暴风,{Flying}暴風 / 暴风{3}{B Conf 6}
{Flying},,Oblivion Wing,2,3,{W Life},,,True,{Flying}Oblivion Wing{2}{W Life},Oblivion Wing,cccccc,デスウイング,{Flying}デスウイング{2}{W Life},Mort'Ailes,{Flying}Mort'Ailes{2}{W Life},Unheilsschwingen,{Flying}Unheilsschwingen{2}{W Life},Ali del Fato,{Flying}Ali del Fato{2}{W Life},Ala Mortífera,{Flying}Ala Mortífera{2}{W Life},데스윙,{Flying}데스윙{2}{W Life},死亡之翼,{Flying}死亡之翼{2}{W Life}
{Flying},,Peck,1,2,,,,True,{Flying}Peck{1},Peck,cccccc,つつく,{Flying}つつく{1},Picpic,{Flying}Picpic{1},Pikser,{Flying}Pikser{1},Beccata,{Flying}Beccata{1},Picotazo,{Flying}Picotazo{1},쪼기,{Flying}쪼기{1},啄,{Flying}啄{1}
{Flying},,Pluck,2,3,{B Block},,,True,{Flying}Pluck{2}{B Block},Pluck,cccccc,ついばむ,{Flying}ついばむ{2}{B Block},Picore,{Flying}Picore{2}{B Block},Pflücker,{Flying}Pflücker{2}{B Block},Spennata,{Flying}Spennata{2}{B Block},Picoteo,{Flying}Picoteo{2}{B Block},쪼아대기,{Flying}쪼아대기{2}{B Block},啄食,{Flying}啄食{2}{B Block}
{Flying},{d8},Sky Attack,3,4,{B Dis 5},{W Recharge},,True,{d8}{Flying}Sky Attack{3}{B Dis 5}{W Recharge},Sky Attack,cccccc,ゴッドバード,{d8}{Flying}ゴッドバード{3}{B Dis 5}{W Recharge},Piqué,{d8}{Flying}Piqué{3}{B Dis 5}{W Recharge},Himmelsfeger,{d8}{Flying}Himmelsfeger{3}{B Dis 5}{W Recharge},Aeroattacco,{d8}{Flying}Aeroattacco{3}{B Dis 5}{W Recharge},Ataque Aéreo,{d8}{Flying}Ataque Aéreo{3}{B Dis 5}{W Recharge},불새,{d8}{Flying}불새{3}{B Dis 5}{W Recharge},神鳥猛擊 / 神鸟猛击,{d8}{Flying}神鳥猛擊 / 神鸟猛击{3}{B Dis 5}{W Recharge}
{Flying},,Sky Drop,2,3,,,,True,{Flying}Sky Drop{2},Sky Drop,cccccc,フリーフォール,{Flying}フリーフォール{2},Chute Libre,{Flying}Chute Libre{2},Freier Fall,{Flying}Freier Fall{2},Cadutalibera,{Flying}Cadutalibera{2},Caída Libre,{Flying}Caída Libre{2},프리폴,{Flying}프리폴{2},自由落體 / 自由落体,{Flying}自由落體 / 自由落体{2}
{Flying},,Wing Attack,2,3,,,,True,{Flying}Wing Attack{2},Wing Attack,cccccc,つばさでうつ,{Flying}つばさでうつ{2},Cru-Ailes,{Flying}Cru-Ailes{2},Flügelschlag,{Flying}Flügelschlag{2},Attacco d'Ala,{Flying}Attacco d'Ala{2},Ataque Ala,{Flying}Ataque Ala{2},날개치기,{Flying}날개치기{2},翅膀攻擊 / 翅膀攻击,{Flying}翅膀攻擊 / 翅膀攻击{2}
{Ghost},,Astonish,1,2,{B Dis 5},,,True,{Ghost}Astonish{1}{B Dis 5},Astonish,8184a0,おどろかす,{Ghost}おどろかす{1}{B Dis 5},Étonnement,{Ghost}Étonnement{1}{B Dis 5},Erstauner,{Ghost}Erstauner{1}{B Dis 5},Sgomento,{Ghost}Sgomento{1}{B Dis 5},Impresionar,{Ghost}Impresionar{1}{B Dis 5},놀래키기,{Ghost}놀래키기{1}{B Dis 5},驚嚇 / 惊吓,{Ghost}驚嚇 / 惊吓{1}{B Dis 5}
{Ghost},,Astral Barrage,3,4,,,,True,{Ghost}Astral Barrage{3},Astral Barrage,8184a0,アストラルビット,{Ghost}アストラルビット{3},Éclat Spectral,{Ghost}Éclat Spectral{3},Astralfragmente,{Ghost}Astralfragmente{3},Schegge Astrali,{Ghost}Schegge Astrali{3},Orbes Espectro,{Ghost}Orbes Espectro{3},아스트랄비트,{Ghost}아스트랄비트{3},星碎,{Ghost}星碎{3}
{Ghost},,Bitter Malice,2,3,{B Freeze 5},{W Boost},,True,{Ghost}Bitter Malice{2}{B Freeze 5}{W Boost},Bitter Malice,8184a0,うらみつらみ,{Ghost}うらみつらみ{2}{B Freeze 5}{W Boost},Cœur de Rancœur,{Ghost}Cœur de Rancœur{2}{B Freeze 5}{W Boost},Niedertracht,{Ghost}Niedertracht{2}{B Freeze 5}{W Boost},Livore,{Ghost}Livore{2}{B Freeze 5}{W Boost},Rencor Reprimido,{Ghost}Rencor Reprimido{2}{B Freeze 5}{W Boost},천추지한,{Ghost}천추지한{2}{B Freeze 5}{W Boost},冤冤相報 / 冤冤相报,{Ghost}冤冤相報 / 冤冤相报{2}{B Freeze 5}{W Boost}
{Ghost},,Hex,2,3,{W Boost},,,True,{Ghost}Hex{2}{W Boost},Hex,8184a0,たたりめ,{Ghost}たたりめ{2}{W Boost},Châtiment,{Ghost}Châtiment{2}{W Boost},Bürde,{Ghost}Bürde{2}{W Boost},Sciagura,{Ghost}Sciagura{2}{W Boost},Infortunio,{Ghost}Infortunio{2}{W Boost},병상첨병,{Ghost}병상첨병{2}{W Boost},禍不單行 / 祸不单行,{Ghost}禍不單行 / 祸不单行{2}{W Boost}
{Ghost},,Infernal Parade,2,3,{B Burn 5},{W Boost},,True,{Ghost}Infernal Parade{2}{B Burn 5}{W Boost},Infernal Parade,8184a0,ひゃっきやこう,{Ghost}ひゃっきやこう{2}{B Burn 5}{W Boost},Cortège Funèbre,{Ghost}Cortège Funèbre{2}{B Burn 5}{W Boost},Phantomparade,{Ghost}Phantomparade{2}{B Burn 5}{W Boost},Corteo Spettrale,{Ghost}Corteo Spettrale{2}{B Burn 5}{W Boost},Marcha Espectral,{Ghost}Marcha Espectral{2}{B Burn 5}{W Boost},백귀야행,{Ghost}백귀야행{2}{B Burn 5}{W Boost},群魔亂舞 / 群魔乱舞,{Ghost}群魔亂舞 / 群魔乱舞{2}{B Burn 5}{W Boost}
{Ghost},,Lick,1,2,{B Para 5},,,True,{Ghost}Lick{1}{B Para 5},Lick,8184a0,したでなめる,{Ghost}したでなめる{1}{B Para 5},Léchouille,{Ghost}Léchouille{1}{B Para 5},Schlecker,{Ghost}Schlecker{1}{B Para 5},Leccata,{Ghost}Leccata{1}{B Para 5},Lengüetazo,{Ghost}Lengüetazo{1}{B Para 5},핥기,{Ghost}핥기{1}{B Para 5},舌舔,{Ghost}舌舔{1}{B Para 5}
{Ghost},,Moongeist Beam,2,3,,,,True,{Ghost}Moongeist Beam{2},Moongeist Beam,8184a0,シャドーレイ,{Ghost}シャドーレイ{2},Rayon Spectral,{Ghost}Rayon Spectral{2},Schattenstrahl,{Ghost}Schattenstrahl{2},Raggio d'Ombra,{Ghost}Raggio d'Ombra{2},Rayo Umbrío,{Ghost}Rayo Umbrío{2},섀도레이,{Ghost}섀도레이{2},暗影之光,{Ghost}暗影之光{2}
{Ghost},,Ominous Wind,2,3,{AdvDis 6},,,True,{Ghost}Ominous Wind{2}{AdvDis 6},Ominous Wind,8184a0,あやしいかぜ,{Ghost}あやしいかぜ{2}{AdvDis 6},Vent Mauvais,{Ghost}Vent Mauvais{2}{AdvDis 6},Unheilböen,{Ghost}Unheilböen{2}{AdvDis 6},Funestovento,{Ghost}Funestovento{2}{AdvDis 6},Viento Aciago,{Ghost}Viento Aciago{2}{AdvDis 6},괴상한바람,{Ghost}괴상한바람{2}{AdvDis 6},奇異之風 / 奇异之风,{Ghost}奇異之風 / 奇异之风{2}{AdvDis 6}
{Ghost},,Phantom Force,2,3,,,,True,{Ghost}Phantom Force{2},Phantom Force,8184a0,ゴーストダイブ,{Ghost}ゴーストダイブ{2},Hantise,{Ghost}Hantise{2},Phantomkraft,{Ghost}Phantomkraft{2},Spettrotuffo,{Ghost}Spettrotuffo{2},Golpe Fantasma,{Ghost}Golpe Fantasma{2},고스트다이브,{Ghost}고스트다이브{2},潛靈奇襲 / 潜灵奇袭,{Ghost}潛靈奇襲 / 潜灵奇袭{2}
{Ghost},,Rage Fist,1,2,{W Rage},,,True,{Ghost}Rage Fist{1}{W Rage},Rage Fist,8184a0,ふんどのこぶし,{Ghost}ふんどのこぶし{1}{W Rage},Poing de Colère,{Ghost}Poing de Colère{1}{W Rage},Zornesfaust,{Ghost}Zornesfaust{1}{W Rage},Pugno Furibondo,{Ghost}Pugno Furibondo{1}{W Rage},Puño Furia,{Ghost}Puño Furia{1}{W Rage},분노의주먹,{Ghost}분노의주먹{1}{W Rage},憤怒之拳 / 愤怒之拳,{Ghost}憤怒之拳 / 愤怒之拳{1}{W Rage}
{Ghost},,Revelation Dance,2,3,,,,True,{Ghost}Revelation Dance{2},Revelation Dance (Ghost),8184a0,めざめるダンス,{Ghost}めざめるダンス{2},Danse Éveil,{Ghost}Danse Éveil{2},Wecktanz,{Ghost}Wecktanz{2},Mutadanza,{Ghost}Mutadanza{2},Danza Despertar,{Ghost}Danza Despertar{2},잠재댄스,{Ghost}잠재댄스{2},覺醒之舞 / 觉醒之舞,{Ghost}覺醒之舞 / 觉醒之舞{2}
{Ghost},,Shadow Ball,2,3,{W Adv 6},,,True,{Ghost}Shadow Ball{2}{W Adv 6},Shadow Ball,8184a0,シャドーボール,{Ghost}シャドーボール{2}{W Adv 6},Ball'Ombre,{Ghost}Ball'Ombre{2}{W Adv 6},Spukball,{Ghost}Spukball{2}{W Adv 6},Palla Ombra,{Ghost}Palla Ombra{2}{W Adv 6},Bola Sombra,{Ghost}Bola Sombra{2}{W Adv 6},섀도볼,{Ghost}섀도볼{2}{W Adv 6},暗影球,{Ghost}暗影球{2}{W Adv 6}
{Ghost},,Shadow Bone,2,3,{W Adv 6},,,True,{Ghost}Shadow Bone{2}{W Adv 6},Shadow Bone,8184a0,シャドーボーン,{Ghost}シャドーボーン{2}{W Adv 6},Os Ombre,{Ghost}Os Ombre{2}{W Adv 6},Schattenknochen,{Ghost}Schattenknochen{2}{W Adv 6},Ossotetro,{Ghost}Ossotetro{2}{W Adv 6},Hueso Sombrío,{Ghost}Hueso Sombrío{2}{W Adv 6},섀도본,{Ghost}섀도본{2}{W Adv 6},暗影之骨,{Ghost}暗影之骨{2}{W Adv 6}
